id,profile_path,name,gender
21870,,David Duncan,2
75817,,Dan Skene,2
1464956,/zrG5z9FGgAqbN5wcVTG6uomSmd1.jpg,Carla Antonino,1
1424184,,Teresa Haney,1
1588593,/67ZKPilBOCRoeH1o5OJewiUJS4P.jpg,Dan Marshall,0
74441,,Jay Taylor,2
76686,,Terrance Zdunich,2
144128,/3HZMs5pkOU3a3drqpxeeuxIYbJu.jpg,Jonas Chernick,2
72949,/hLAFRaa4PrgNtNRN4NfuPJ5efIB.jpg,Brigitte Sy,1
125603,,Hannu Kahakorpi,0
1029082,,Pentti Kotkaniemi,0
587444,,Horatiu Malaele,0
28715,/hJzm2yHN1enUy7Ag588TeCrXHR9.jpg,Aaron Spelling,2
117522,/glmi1MYtgMxaOlAam8keqAH3MBs.jpg,Gil McKinney,2
12897,/mOMP3SwD5qWQSR0ldCIByd3guTV.jpg,Steve Jobs,2
586089,,Bob Cringely,0
533023,/ul9sVe8fbhhWS5hYouFHeMYPXMV.jpg,Paul G. Allen,2
127841,/auHzzw7tedHDQCd8i6jy4WNvdeT.jpg,Pongpat Wachirabunjong,0
1214835,/xLHMLRHRrQ03zHukUNi1q5yroxt.jpg,Natasha Leggero,1
134812,,Masao Adachi,0
76424,,Jimmy Tsai,0
151380,/n1nqLPyKNAbUFpKdPMh036ACvfc.jpg,Peter Paige,2
119592,/vlfmCKemFz7WRoolavDZc2cxTAF.jpg,Aubrey Plaza,1
129750,/47vGw7SbYx9U2yfFobulfOmP2qD.jpg,Mike O'Connell,2
115128,/kZGfkIs0cHhm3gONuBrVr8TWK7P.jpg,Bo Burnham,2
1576633,/bCxmKTGpDgwtK3Byn3xBv5tePrA.jpg,Jarrett Grode,0
552254,/zCv2lr0gGvsPMgwOkwX4HGMAnh9.jpg,Dave Rath,0
57194,/w14k7aCz1IJLej1kGHpD0X3Fngu.jpg,Dan Harmon,2
448526,/18w0cu9AEwHuBrAqR7R9wIfh9FY.jpg,Kyle Kinane,2
88341,/cJPTBYtwUFy4IDije0dVsaqzHi4.jpg,Paul Kalkbrenner,0
1628237,/jQy8NqzgLr4rJcFp3NDQotfiysT.jpg,Florian Ciprian,2
1350254,/3BHlDkTwRoGggCxVyMVsEuj6jqk.jpg,Dian Hristov,2
64618,/tyiRWx036ucczz40B1nOwYrEvmY.jpg,Adam MacDonald,2
256170,,Minor Mustain,0
119589,/dHQ9gpLg2fGUUHNy5zVQ4zNgcYC.jpg,Donald Glover,2
119591,/9AdHifs2rwii8VtIppJQPVeNrWH.jpg,Dominic Dierkes,2
208664,/qmbUyHKb0egUzM7NzpwBJY7lc9T.jpg,Kay Cannon,1
120572,,Dan Eckman,2
120573,,Meggie McFadden,0
1391805,,Norm Compton,0
60399,,Binh Dang,0
61860,/3fQVzQeRaTbqD777xk5OXtEIOCm.jpg,Marianne Stanicheva,1
126970,/bM0JA7grV7woxmDRp9GZSNSHiER.jpg,Umberto Contarello,2
20658,/v2zeAry2LQEvDKwzdkUD4aWfiQD.jpg,Naomi Kawase,1
1123067,,Shinichiro Ishikawa,0
76532,/bfAKVMn1sCTYXy97vr55Vyl2X8a.jpg,Jed Whedon,0
173146,,Richard Partlow,2
149495,/8Wv7blpdGnbS9ZTzyD47nS4PJoM.jpg,Marti Noxon,1
1086858,,James Bierman,0
87009,/9NTUoY49VI8DxSFHPJIamFS5u85.jpg,Del Shores,0
1321750,,Kurt D. Lott,0
208519,/puZov7sMmuVkvdqJvmlxtWcS1fU.jpg,Nick Kroll,0
17748,,Craig Wedren,2
223021,/kK3YtJmfHzJ6s25ZWG6B1LizeYl.jpg,Stephen Caudill,2
61510,/oPnHnLW51n9qFtCxh4phejRm6xe.jpg,Christopher Denham,0
1377224,/shNuLt369A0f25U1PyXrET8qKNa.jpg,Helen Elswit,0
99096,/imbJu9uoYvXmiEoHDr5RFU1KKB2.jpg,Brandon Slagle,2
1347730,,Sandy Hamilton,0
80988,,Amy Redford,1
210157,,Angelique Midthunder,0
587411,,Tom Owens,0
936666,,Rich Dietl,2
65630,/v2GPTQ41ZqHtML8W1ft3UJej5xA.jpg,Rob Letterman,0
11652,,Lisa Stewart,1
82561,,Ronald Dunas,2
1086576,,Lisa Hill,0
98082,/pnvQMpsSQsuy28gAZH1pzm4mm9Z.jpg,Dan Haggerty,2
961616,/12yEAZW4q2RokbUDzrgJCOU1nJk.jpg,Stevie Long,2
151075,,Trevor Murphy,0
187517,,Scott Weston,0
1168314,,Shravan Kambam,0
1168312,,Rick Ramnath,0
223690,,Luke Doolan,2
87441,,Melissa Jones,1
78326,/s7dcaUvhvv6p55Ag1aBP5vVL8vE.jpg,Luis Arrieta,0
59824,/35jmr8bSlUMJKow2RqCDaK9l6fU.jpg,Gary Entin,2
59821,/6BYYtkyufgCezioZvDxpeDvbCJU.jpg,Edmund Entin,2
59820,,Michael Childers,0
62358,/l5d9FysPN1Pd0DBIg89ia5bqRnr.jpg,Eric Colvin,2
1204244,,Leigh Folsom Boyd,0
83041,/n8fTf3mHyAFjSUlyiak3xeedfmD.jpg,Lise Bellynck,0
986460,/e49aW82pqSt1hywhCAv0mM1HFIQ.jpg,Virginie Legeay,1
1194207,,Cynthia Schneider,0
16863,/ly6krNQ1yaKMUiTLQIyzvPri6Sy.jpg,Todd Haynes,2
3029,,Raynold Gideon,2
1331195,,Bennie E. Dobbins,2
11449,,Alan Moore,2
85236,/rd8ZJQc8slsPcB3HeGqNcVtc0kh.jpg,Paul Rust,2
40718,,Wolfgang Lindner,0
107771,/mnexUk6tMhqkaKeFw0tKLlpKInm.jpg,Carlos Fidel,2
35953,,Olivier Girard,0
40742,,Andreas Tietz,0
50739,/3M6yGYo7SRpTqXOcXY2WdUiPIbe.jpg,Enzo G. Castellari,2
1206190,/d3xjQNUpOuVvIjEWuZuesrQ8T3b.jpg,Jake Garber,0
1307787,,Alex Boden,0
1314543,/ayBgEciG3vN4bLSmJft10GgHh7u.jpg,Andrew Napier,2
213294,/mtXk8uma0QIkd96i0953zt7NLEP.jpg,Maksim Shtraukh,0
78464,,Thomas Michael,2
1394591,/gcLOViil47S4jPFBqXm5bu5pjz7.jpg,Melanie Mullen,1
80886,,Danny Lohner,0
78890,/qlEPonH7fI7ZwUXo0Xyzj1gHqX.jpg,Keith Jardine,0
92489,,Darryl Chan,0
1402687,/yM15Z9IB49LPZZDDUZbOcV4el44.jpg,Nicole Randall,1
64227,,Brandon Trost,2
107639,,Juliusz Machulski,2
142521,,Jan Hryniak,0
104197,,Michael Hagerty,0
1086433,,Vasan Bala,0
111636,,Perry Dizon,0
54794,,Rudolf Thome,0
1353649,/uKbUgLV34kOxWOITjJcxzZNQylk.jpg,Rob Flanagan,0
74251,/yuDlbdjZgxxSmeqQlj0Ru0zK2Sl.jpg,Sasha Grey,1
17306,/gSBxQWda0T67hrK3pNyqreRYoyw.jpg,Zachary Quinto,2
5575,/smyKiXX4rAfehztrmg3lxgRAuZF.jpg,Akiva Goldsman,2
181879,,Gerald W. Abrams,0
182213,/o9fetEHJk2WDicbH5ejuDKSegOp.jpg,Marcus Young,2
1080735,/7akzfPwFJ1KjXmxtSHQoR4I7eRw.jpg,Neville Page,2
1278371,,Ken Edling,0
85743,/4COAjuIUKi12hBSvsxGf2ZNCL2J.jpg,Justin Rodgers Hall,0
1235227,,Scott Trimble,2
142292,,Jonathan Ames,2
1181878,,Aleksandr Sheyn,2
237784,/8BKu66Q3dXw1LNZFVyVCZkoe6qY.jpg,Aleksandr Efremov,0
993483,,Luke Vitale,0
1295700,/bfwzIqNpgQIwd4HUHPpVhcV7BYZ.jpg,Kai Nordberg,0
1643522,/mG4l3ZXG0C5ZMncVb2bXH4lPwDj.jpg,Camilla O'Connor,1
39759,,Alexander Singer,2
980050,,Bert Dillard,2
26738,/98WOJIrnJytUmXS9wqTGXqZzvCG.jpg,Bob Yerkes,2
1189077,/w9gPpGqTxaAMUIm2O30A7YEPuAf.jpg,Justin Giddings,2
29396,/wxS3Dud5CBqXGfCnsmDEdFsRcuG.jpg,Anthony Steffen,0
99481,,Teodoro Corrà,2
52994,,Tim Williams,2
206485,/yC2cx2NoKNrHhqrkPvmiYlYgSNU.jpg,Ravi Patel,2
1128273,/7uWBeGej2D9f8Htsj9d2ny7mQB3.jpg,Tom Bastounes,0
18969,/2v1I1odswHZGMJYfSYmehJ3p4Ra.jpg,Doris Dörrie,1
60047,,Ram Bergman,2
69074,,Craig Johnson,0
54942,,Renzo Avanzo,0
65569,/AtxcJzK3k6pE5tUvSvhVxtlUia7.jpg,Emmanuel Mouret,0
77270,/gagzrukbZOqMwKLc7ssXM5EmBCE.jpg,Tomm Coker,2
1519412,/jeZfbDeO4OI5bQP4hE8yhRhEKWy.jpg,Witold Bereś,0
7960,/pmiQZq5JEhCjhdsIuMaP6Fkt0e9.jpg,Jerome Ranft,2
84496,/yctxPn9Nk0ACFuf4KRUbbeYSxjT.jpg,Josh Cooley,0
122937,/aL2HAkWjWyrPPD63emfXwbLrkO0.jpg,Christopher Sabat,0
3535,/yAlgcnY7fXUQLrxfknp0Jv4dUTv.jpg,Georges Delerue,2
583687,/9ivM4ugrzCAuSxhsropHXjUyEBk.jpg,Reem Kherici,0
113211,/lEDEd4EGe3hNNOnW5KlR7TPfwqK.jpg,Chris Webb,2
95568,/5AQ2Hb8ERvbWJ9CfyBbn0wJzFam.jpg,Peter Watkins,0
84300,/tYvCwr8DUuKVcv7DgZIeSeSG42V.jpg,Chris Lowell,2
109889,/2kubrtyt0zVI3rUTeMYVen1trie.jpg,Emmanuel Courcol,0
57130,/427q515P1ppOrJrQmQwxj16zZZ6.jpg,Todd Phillips,2
11214,/ujWms33e2GFBQGqfh9UNhqCPzBM.jpg,Coluche,2
182174,/lg3n6iY2DCnccrjUv1RvYKVAOwM.jpg,Lal,2
76919,/fJIFhe2gXh2akRiSXPSCGmTOaP7.jpg,Stig Frode Henriksen,2
76920,/ekteFS1uufBQuRQX5Xwi7s23Nci.jpg,Vegar Hoel,0
930709,/2MHnyAC0gAkEc5tyuJCVmdJyU5i.jpg,Ken Jacobs,2
1185618,/zAomKEqCWUuqW7OPqRHUk1DhNgs.jpg,Paulo Gustavo,2
64612,/srQa9yBUhJheqjom4vBQKd1T7S8.jpg,Jeff Roop,2
127896,,Hiroshi Shinagawa,0
71080,/72a1HzxVi5rUykJMv6tyIRnBR81.jpg,Hitoshi Matsumoto,0
1112446,,Tomoji Hasegawa,0
119083,,Jack Dimond,0
1420,,Robert Drew,2
32146,,Santiago Ontañón,0
996580,,Pedro Beltrán,0
205082,/nZZOxvDubpGhAMEbPqVULG84ayg.jpg,Shauna MacDonald,1
1089413,,Suroosh Alvi,0
234837,,Chris Strompolos,0
234836,,Eric Zala,0
1508409,,Calvin Wimmer,0
66150,/pNmKRBciHA8RscDkrYLgwRXfRlt.jpg,Yann Arthus-Bertrand,2
87055,/xJ2d5qaqbdCCYtxFI5at5rfijPi.jpg,Karen Disher,1
1287037,,Paavo Hukkinen,0
126152,,Jason Brandt,2
67630,/oxKZ85zSbe32ysEvia8kzApzKRg.jpg,Roy Edward Disney,0
5839,,Robert B. Sherman,2
5838,,Richard M. Sherman,2
77775,/lxXQx1VG24luEDZd9JChPZANUo3.jpg,Marianna Palka,1
1278502,,Alan G. Parker,0
224456,/qgXf1iKQmE6oJGRgfrWGXEFVU13.jpg,Marcella Mariani,0
85773,,Byrd Holland,0
90492,/rKidRtakuSjXv13CjkYXcOeiKPq.jpg,Lynn Shelton,1
1237107,/1x78Q8KBDTi9guhIIBaQigPY4l6.jpg,Beverly Penberthy,1
20181,,András Hámori,0
34799,,Harry L. Fraser,0
1664466,/ewEOIdUJERcLvOdFZUMv1VXNH8t.jpg,Lauren Emily Jacobs,1
975646,,Perry Murdock,2
1016035,/4LCfa2kvTT252mrivhbyL2hyWEO.jpg,Max Linder,2
79082,/xqeb4ha9TRqWVKuAtqQs3wT1tC2.jpg,Randall Park,2
111651,/cUxFOTDPWPeAPKBQ2LxmTANclyp.jpg,Stephen Hansen,2
1382923,/mRZqpxD180HJ6DLRAlgk8ja30FF.jpg,Alexandra Nicole Hulme,0
108765,,Brett Forbes,0
92493,,Hiro Koda,0
108768,,Patrick Rizzotti,0
33155,,Tom Gulager,0
82191,/3ket3t8OFC3o1EYcpypMgJ41Q27.jpg,Sharlto Copley,2
82194,/wM1ACz7B2km2KGkxA1sg3QyHrtL.jpg,Neill Blomkamp,2
1308381,/fSy48oaqD4nnd5jj8OpJrNW2iei.jpg,Sam Wolfson,2
1208891,/ghnz2xddZAblGr2stGf6PBT7Fq2.jpg,Bryan Fogel,2
1106899,/eUV2Clw6pcRXMpTGE4irNLGrmaM.jpg,Tomás Cimadevilla,2
84760,/aBMQnvk2zayzgfWrp0rS0Ji1xIs.jpg,Nick Gomez,2
110718,,Harvey Genkins,0
1294674,/kGsqhWsy3TP92U5widUlBgUkLV4.jpg,Sylvain Bellemare,2
1719799,,Lam Shung-Man,0
77530,/1Oa8WFEszPkaisH9TVXZeLiJwAF.jpg,Hella Joof,1
563909,,Jacob Thuesen,0
76554,/x6gCISgCwPXkZRF1k0uduPG0Hhq.jpg,Eirik Evjen,2
49555,/381YsPLohtzPNqgZ4w4CSzw106B.jpg,Petter Næss,0
76927,/vkpnQg4eX722Tz283OZOpzSyweK.jpg,Tommy Wirkola,2
133140,,Noël Simsolo,2
116752,,Ken Akamatsu,0
204880,/zk7N5fynRCW1t0vjnJbFfKhi9sH.jpg,Tyler Poelle,2
1315387,/mohL5hkzt90wtVgTAblQrUElFd1.jpg,Aaron Brooks,0
1139399,/qz4w46XyPbsvqn0PcqtlWhygOKA.jpg,Sara Lamm,1
1646254,,Adam Nagata,0
42930,/3ZsShMlegKuiCszWV0cYSGCASCg.jpg,Anna Brüggemann,0
84834,/fprWX9c7K20pnORrQVnXUq1zbji.jpg,Trevor Moore,2
94309,/ct4DD9ezngBxwPFpFAWGlKBpDr5.jpg,Farah White,1
70161,,Pierre Zimmer,0
185795,/kshfeiLBL8VdBWTHjgpUZDyUrMT.jpg,Fernando Soler,2
1251,,Remi Adefarasin,2
64295,/aCyp11i8yTFqa8vOAksarDkRfR7.jpg,Alan Ritchson,2
18570,,Paulette Breil,0
11532,,Marguerite Renoir,0
103393,/wLOEv2Q8VGe7glUgsS2Ghka00qI.jpg,Jacques Becker,2
76021,/rRAtuKLOq27DFZ0MWu6FCVbbhS8.jpg,Griff Furst,2
124713,/jzbCTg0p5qawTY2ABDYYjzVEZYP.jpg,Michael Stephenson,0
1428980,/jPrQxRgTsX9lFWpj3Nw5yF7YqRu.jpg,Hilda Stark,1
1800837,,Lisa Marie Boiko,1
202930,/3m3gjjfEQXvroS08SD3dAESgfkb.jpg,Anthony Molinari,2
543843,,Hervé Duhamel,0
90141,/pWAOVt7mphBahFWY5z85G5wRs0F.jpg,Silvio Berlusconi,0
90148,,Rick Canelli,0
46861,/4hDek1GUx6s0Jy06sJx2xyMoMvp.jpg,Fernando Pardo,0
1331817,,Alejandro Pérez,0
74878,/rJ8BLFlddNDRIgIPcvxTaTuOitu.jpg,Tay Garnett,2
92591,,Peter Sullivan,2
207199,,Ray Gardner,0
1724512,,Hanus Polak Jr.,2
82698,/hg1zIwgIsinuzYcudE4zSKZPhsK.jpg,Gorka Lasaosa,2
34934,/2MaucKEFexM0MMcpsHHbDtDVZbk.jpg,Bruce Timm,0
219396,/nFW75gibtOMzIJtM6cWMRlR6oXW.jpg,Louis Theroux,2
132184,/z9glrN2fOwigc6fPmB4w0T0h8oQ.jpg,Marco Albrecht,2
132185,,Dawid Szatarski,0
1513379,,Tim Gallin,0
16435,/ohftr2f6JyITzMios6RTpCKS54j.jpg,Julio Médem,2
59879,/9kyyqY6N3DLI8A8pyqqjX8njDxZ.jpg,David Trueba,2
94431,/b7NMq4XyyFkZRKKCag3mpR74jJX.jpg,Waleed Zuaiter,0
84296,,Gareth Brough,0
123410,,Dan Styles,0
123414,,Lisa Rost-Welling,0
123423,,Gladys San Juan,0
1087451,/e4uknn1qW12yv6ynqpO3X3KPIAp.jpg,Chris Robinson,0
239223,,Armand Bernard,0
1555364,,Edmundo Desnoes,0
117169,,Tim Johnson,0
221727,/4tTX8f1EuKUoisK5Z5Cm1SHFtJP.jpg,James D. Rolfe,0
82102,/741uVapmhNMRcbvChih17BSU8Va.jpg,Bobbi Sue Luther,1
52444,/yMgtFNLpixRANjdyommLAdRXFpg.jpg,Diablo Cody,1
201639,,Jimmy McGovern,2
216147,/6H7hIMSSu5VHcQEtsxfYVlV4XMt.jpg,Nick Thune,0
406191,/zk48eek1wv92cCybT7cFb4anHR4.jpg,Jade Ramsey,1
107446,/4Wm6aETstEkBEHHB33gTxUbgPrc.jpg,Phil Lord,0
155267,/uYipqRxA5EHEJpsqmPEcR8whgKI.jpg,Christopher Miller,2
89909,,Earle Browne,0
54758,,Eric Schlosser,2
123515,/mJZ6rF9ZaI8Wb4iADB8MlnGCRHD.jpg,Alex Karpovsky,2
63449,,Josh Miller,2
95552,,Ruby Porat Shoval,0
230223,,Guillermo Fernández,0
1013742,,Daniel Cúparo,2
59958,,Jamie Blanks,2
31027,,Russell Boyd,2
113880,,Richard Brennan,0
1084990,,Arlyn dela Cruz,0
23620,,Cheri Minns,0
1001932,,Bruce Hornsby,0
125354,/cUf5D6t4dF73mtDi2s1AtqsG9BH.jpg,Guru Dutt,2
1879266,,Shyam Kapoor,0
86365,/wa6rTY04QYW78FdeFaqN5D32VC1.jpg,Mehmood,2
110916,,Charles Hambleton,0
94815,,Louie Psihoyos,0
1411677,/uSUevGhChbxZZKPFtS65PxxWCeN.jpg,Aicha McKenzie,0
1397771,,Tom Klein,0
1388294,,Shôichi Ozawa,0
1694504,/amHgKGKwbC5hCxIK1fR7V2fjVVu.jpg,Michelle Sebek,1
96016,,Adam Berry,0
1247272,/xEDbpnqH1xUcqZZ5CzebjCUkUE9.jpg,Zero Kazama,0
1269761,,Aleksandr Gromov,0
1110887,/xfyk13NGAA7TBwlsaDLnhgnEHV8.jpg,"Bobby ""Blitz"" Ellsworth",0
148066,,Jack Wilson,0
1120599,,Nabil Shazli,0
232866,,Andrew Cullen,0
3099,,William Reynolds,2
228921,,Yu Shi,0
557134,,Ousmane Sembene,0
150605,,Edmond T. Gréville,2
71353,/zVA2WwJ2QqDujhwXxPeR54zhF39.jpg,Fernando E. Solanas,0
240888,/ggp7cyMK7TC6BMAcCTdJ3A6OJHQ.jpg,Francesco Barilli,0
228758,,Morando Morandini,0
91564,/sxCa3aRKvfl7MrfwiJpdlUcpyIa.jpg,Dirk Foulger,0
1328821,/vTsdK49R3mqgWC9hSbWONbH8BgK.jpg,Bret Kennedy,2
91559,/2mQhqkYg6EwkcHIeChIgtpjcpr4.jpg,Gregory Connors,2
91561,/7OJsFI4THu66J9ShNOEPEQDvDXm.jpg,Aash Aaron,0
1328815,/sZh4uedGkmucVA5DxWItmrBlsjl.jpg,Kit Sivyer,2
144826,/iY7VtqtxsIKEr5L0Tlgr4wNJ6s3.jpg,Boris Barnet,2
136168,/v7oTHTA9AONIwEfTHZHXeVr3mVM.jpg,Mati Diop,1
1155933,,Jacek Fedorowicz,0
148321,,Ryan Larkin,0
148317,,Chris Landreth,0
1240507,,Peter Harness,0
65310,/cZrsOBr1tp1nNPJ5xj3uao2XQbJ.jpg,Kenny Ortega,2
1291355,,Mitsuru Kuramoto,0
8356,/sm9ZVJnC5m1z6GZ8DLEyxGQ1OGy.jpg,Marco Bianco,0
28242,/1hjxQcz3Fr1vz1FkTESAN2j7kC0.jpg,Paul Rapovski,0
60544,,Marvet Britto,0
62119,,Andre Harrell,2
1338421,/keHN5D9IC9hMGDj3mGDINawbt5z.jpg,Sean Christopher,2
86037,/zpAoy1AAbSo6glds0LGXFDPqFJY.jpg,Jeff Crook,2
1397895,,Pilar Flynn,0
89193,/5KC6XP5equSzwdfGacXSOSfcQ7B.jpg,Carlo Verdone,2
992097,,Hugo Guinness,2
1004835,,Jeremy Dawson,0
1004836,,Steven M. Rales,0
34894,,Allison Abbate,0
1332433,,Molly Cooper,0
83915,/zSMLIVBWrkEKft2imQMcBfI29xz.jpg,Steven Ritch,0
170625,,Helen Ainsworth,0
1615580,,Ann Lee,0
50462,,Catherine Marie Thomas,1
559679,,Arnold Barkus,2
62369,/8Hg3t3VLGXzovwO0TiTW4n61fR9.jpg,Olatunde Osunsanmi,0
1676840,/qQcXpjJioSI2RxNosskBmGMzbo3.jpg,Michael Zimbrich,2
1676849,/Aqxl93JmTMqhxVmo7q3QTyxRxkG.jpg,Scheryl W Brown,1
933119,/xmYGSzzQcD7MX2OPcqlTLKCIQ7I.jpg,William M. Finkelstein,2
40729,,Matthias Schendel,0
1417466,,Jorge Gómez,0
1448276,,José Ignacio Álvarez,2
109976,/lOyQPdhGEDdURugMJOxpFqt4WHO.jpg,Mark Doherty,2
17016,/4OWdIhT5gcfcHoBUzGL7E8tu9T1.jpg,Neil Jordan,0
173011,/5Pwuu9iyhDgx6A4TKTuVhRUtnS9.jpg,Meena Kumari,1
110086,/88e1aaV8GhBZ5EMWHh4se6C4IYY.jpg,Ashok Kumar,2
96118,,Darren Dunstan,0
19503,/wjY1ztaWB8j8lNWMTz4ZPWop1bK.jpg,Peter Laird,2
47061,/3Cq59LKgjYG0r4x06LXC8U1dPzX.jpg,Jörn Donner,0
222318,/yd1bfupbtR5ngAcQJp0VFvrSDzU.jpg,Kirsti Wallasvaara,0
1091507,,Pirjo Honkasalo,0
222322,,Jukka Sipilä,0
1029069,,Pekka Lehto,0
237859,,Joris Ivens,0
56937,,André Heller,0
23216,/2Fs3h9Cgw5WOeTKYY7NimprPaUe.jpg,José Luis Moreno,0
116910,,Carolina Garcia,0
2891,/eWI4ulq0Vm7gmShjDBdb8BuMlUc.jpg,Josef von Sternberg,2
55339,,Brutus Pedreira,0
55335,/mVgDhGOvZs3IXOkaROBB8E2RH6W.jpg,Mario Peixoto,2
1184399,,Edgar Brasil,0
145189,,Thomas Moffett,2
1340669,/vccGfQWvG6nBaMD080uDS4Vaj26.jpg,Paul Briggs,0
7885,/w0JzfoiM25nrnxYOzosPHRq6mlE.jpg,Randy Newman,2
5287,/vwmLEwopuomO3avDEYlDQ1QN9sh.jpg,Terence Blanchard,2
63453,,Patrick Casey,2
1813312,,Jonathan Perkins,2
3698,/dHaNNYJdvPa4omJLih50UbxLWfI.jpg,Julie Dunne,0
229681,/qHKR9OlmnoqMv0mRD6tB4GEGrDk.jpg,Petr Drozda,2
1133918,/uT1z4ZeETSdswo65dTHpqBOqDdn.jpg,Tony Conrad,2
1374201,,Robert Anderson,2
1601474,,Suchada Sirithanawuddhi,0
137661,,Kiur Aarma,0
137660,,Jaak Kilmi,0
18907,/bkCUG3gSO3XlvHjwO2FRy0cOYko.jpg,Richard Quine,2
89714,/p6NmIraf9A22qtrp3p9PnikFWV.jpg,Ilram Choi,0
236696,/js1etZJbHhNKgTfJKVTIAMbZBCO.jpg,Terry Notary,0
93715,,Kas Graham,0
48207,,Georg Asagaroff,2
1458990,/8KdeWeZiM5HDV0K7AZjvJTKwiya.jpg,Robert Larriviere,2
134922,,Bob Minton,0
134928,,Terry Maki,0
134937,,Jason Silvis,0
134983,,Paul Beaver,0
28615,/4VUnQk2yA6m58uak9LguIAzZ8Re.jpg,Éric Rohmer,2
237920,,Phil Culotta,2
69711,/uJErrCnZF5E72fSAH2cT2WjWnCa.jpg,Jugal Hansraj,2
114478,,Carolyn Pickman,0
1520899,,Michèle Blondeel,0
1520901,,Ignacio Carranza,0
1167611,,Jean-Philippe Laroche,0
48178,/ljb6kTkFvjXVFGEEiwpRy44lCnV.jpg,Hilde Van Mieghem,1
935137,/tG4eXEAFFi9Td4X4ZBF2HdeNJ9y.jpg,Danièle Huillet,1
90684,,Tony Burgess,2
45381,/6hZGvTgEiiBRDGAfUMxd4giMYtX.jpg,Melissa Brasselle,1
79986,,Mark Gerrard,0
80003,/gT0018djWs0kKqeROBrWggTLYYd.jpg,Sarah Megan Thomas,1
1076544,/dAHAMcx3fUnG29rBOj8D0zvvmTH.jpg,Vladimir Vladimirov,2
1120664,/m9hWUIPD6OLLWj36PeMHqYztE8G.jpg,Troy MacKinder,0
1651045,/2FcetP19w3VE6Sd0SzVXrfCHAoT.jpg,Mike McCarty,2
1452956,/dC2iRexXmLIZnFnz3rsq3UdTP3A.jpg,Thom Williams,2
1549025,/k1Q7azsFmrvLIljAl955Q103Wim.jpg,Scott Wilder,0
1665465,/2a4WJnNCJa1hBpTkDDSEIBhBe1C.jpg,Heidi Pascoe,1
92483,,Spencer Sano,0
1335375,/mzPJkVKg7ve3whmvyf2TyDIuewr.jpg,Edward A. Duran,0
1380919,/kfspTol2M7ekeHNogBu8yX2xPHt.jpg,David Wald,0
1537690,,Al Goto,0
146143,,Brad Martin,2
1357063,,Darrin Prescott,2
1635196,/sDNzAdAOCPaeOILRrQEfSinEaTC.jpg,Laurence Chavez,2
19615,/gsB2S3UBbLoYvFuda9FMW0OkyTC.jpg,Didier Haudepin,2
358635,/97qBZFcvKfXaq876r5a4yL7Bqyi.jpg,Pierre Leccia,0
59595,/fGSLQRPAQvx58jQVZsWZit50fsQ.jpg,Ian Brennan,2
101428,/xI1aT6wBCwj1sBnP4Q92ByvZODg.jpg,Michael Ruppert,0
13202,/dL5l1oq4E16c3WByZ5gIfdOGEb6.jpg,Adel Imam,2
228118,,Giacomo Talamini,0
93328,/37t15Z9jw2m5bLOQ0s4aT0evyRk.jpg,David Frost,2
44953,,Stephen Ambrose,0
1120542,/iaTlBQxMdbPoTyolJOi5WlET1bX.jpg,Joey Anaya,0
147769,,Pertti Pasanen,0
73332,,Denis Freyd,0
132354,/qoUOtNflMZb9l1zgg9aeMiu1MF7.jpg,Kate Micucci,1
257772,,João César Monteiro,2
1153832,/8RKrTHS6ZHl4sMQWIsc0BqkQ0bC.jpg,Sofia Marques,0
38166,,Lester Persky,2
74880,,Wilson Mizner,0
6713,,Michael Kuhn,2
1444807,,Jean-Marc Lentretien,0
118743,,Conroy Chan,2
552393,/3C6Udguf8FLsyhLRjdZN1PCDDSa.jpg,Nicky Li Chung-Chi,0
1386096,,Ling Chi-Man,0
67714,/qpydZcJoTbhnTf0BqFw6rVuEV0j.jpg,Ramzy Bedia,2
94001,,Eddie Nickerson,2
1367134,,Jason McKee,0
1080635,/h6iLPOnyzp6OC0JYXoFNS9ryuPj.jpg,Asen Asenov,2
1080636,/cXQBVdSKX6SkJmhCBD0IG2D4ULP.jpg,Ivailo Dimitrov,0
1024845,/lPaSCYThKVGPzoxZJa91EVzPV5N.jpg,Nahid Persson Sarvestani,0
148082,/oS88TmvqUG3jnqeXpU5n8ozLzaa.jpg,Sacha Guitry,0
579790,,Adolphe Borchard,0
543652,/nSMHoWBbqWaztUpYRXm7ysKd4Y4.jpg,Ritwik Ghatak,2
18072,/w5EvCIydM5Pax0b5KAyKceFSAhA.jpg,Michael Herbig,2
47826,/wRa1DsdpMpttU1ypzslpbfKM9Gb.jpg,Alexandre Astier,0
75914,/dYyNKZPGEoVyEkcObNbomlx2TBG.jpg,Seo Young-hee,1
104710,/vbwdyyosUZMRAPk1byBnmtnB3dD.jpg,John Calvert,2
45419,/2ZKCbVWQyDJ94OSkUhjF3SKfYfH.jpg,Ry Russo-Young,0
45421,/rTL6xavUBpxBoX8LBNruDjVpj1W.jpg,Todd Rohal,2
45423,/pktiebuU6WYJB6Z4b6D75xVK2cg.jpg,Kris Swanberg,1
45425,,Kevin Bewersdorf,2
89578,/13AlA1DXj2yBR8n7avYURgc7txv.jpg,Paul Daley,0
1046499,/gSaPGQP07vR1DNbB9g8FuhsGYCz.jpg,Atul Tiwari,0
